tsne_1,tsne_2,dataset_source
-34.853428,-10.285851,Real Data
19.32108,-9.797157,Real Data
5.157195,24.374405,Real Data
6.934409,11.558153,Real Data
7.703712,-18.974392,Real Data
-32.815437,9.023645,Real Data
-4.271202,30.490726,Real Data
-29.693438,-33.052265,Real Data
8.11783,-3.6179912,Real Data
11.729107,45.664783,Real Data
4.426815,7.04816,Real Data
29.354982,1.4571785,Real Data
-74.48672,-15.037637,Real Data
-10.185494,-24.599422,Real Data
11.546943,20.126959,Real Data
43.634792,-0.8819963,Real Data
-36.235516,20.192856,Real Data
-34.605152,-24.100714,Real Data
67.13622,27.07958,Real Data
44.974293,-20.406122,Real Data
-15.83939,-14.535781,Real Data
-56.67526,-11.711969,Real Data
52.55849,-11.142413,Real Data
-4.025586,-42.042103,Real Data
-47.85534,-0.20943423,Real Data
18.75452,17.116232,Real Data
-58.168934,-26.66238,Real Data
4.1746125,-43.860607,Real Data
54.926247,-6.868286,Real Data
-71.30416,-26.433094,Real Data
42.391193,11.589605,Real Data
21.836773,37.76465,Real Data
-9.229467,2.737713,Real Data
13.493537,40.80739,Real Data
-7.8850665,31.76612,Real Data
-14.949946,-11.429949,Real Data
33.70965,20.17001,Real Data
-20.326149,-13.290301,Real Data
-41.211018,-2.180748,Real Data
-55.107464,-46.979984,Real Data
-26.474133,34.07299,Real Data
13.416191,49.68084,Real Data
-26.667288,10.40656,Real Data
-20.04528,-36.452873,Real Data
-1.9094144,-16.908646,Real Data
-32.65655,-24.899658,Real Data
-46.97464,-44.79214,Real Data
-46.81322,-36.97725,Real Data
-26.953983,31.036068,Real Data
31.588058,-13.126872,Real Data
-31.15781,6.4936104,Real Data
-66.05387,-11.484826,Real Data
-18.510319,-24.434542,Real Data
3.360043,-58.59231,Real Data
-21.71454,-46.007095,Real Data
-53.41488,20.336185,Real Data
30.05615,-5.0403953,Real Data
4.8842278,28.149256,Real Data
25.292946,18.082146,Real Data
24.884396,-12.4973955,Real Data
18.944294,-30.093431,Real Data
-42.94394,-26.148829,Real Data
-42.322094,0.88349223,Real Data
-32.22288,27.390404,Real Data
34.63394,6.215893,Real Data
35.266876,7.4756055,Real Data
21.785198,-11.758646,Real Data
60.868618,14.309522,Real Data
13.241866,-27.499407,Real Data
-63.73763,-39.42646,Real Data
1.6607133,-25.061628,Real Data
17.580868,-22.290173,Real Data
-16.5224,-31.602049,Real Data
17.041918,43.448326,Real Data
37.76332,-15.745648,Real Data
44.24093,34.550125,Real Data
-9.5657835,-23.573875,Real Data
-15.529185,27.785213,Real Data
-12.218101,-8.383975,Real Data
61.664043,27.860632,Real Data
54.941864,7.757244,Real Data
-4.5585947,44.96389,Real Data
49.541637,-5.019183,Real Data
54.960163,61.962223,Real Data
53.386757,-27.710123,Real Data
63.395542,36.362762,Real Data
40.10802,-14.903382,Real Data
-58.555992,-38.01442,Real Data
-17.092306,-6.8996572,Real Data
-60.50302,-16.461943,Real Data
10.819343,-33.59453,Real Data
19.97116,-26.582485,Real Data
15.634622,2.6471648,Real Data
24.144344,23.551508,Real Data
9.427034,39.55722,Real Data
38.619854,-17.60079,Real Data
20.784138,33.707798,Real Data
-14.99007,-11.112763,Real Data
49.853996,11.309711,Real Data
44.84995,-8.060918,Real Data
-9.296224,-27.87231,Real Data
27.849577,27.003164,Real Data
-35.35994,-26.792654,Real Data
-69.15087,-16.969538,Real Data
-47.69296,-19.29951,Real Data
-7.1824245,-55.30161,Real Data
20.523932,50.804317,Real Data
44.77394,-4.323718,Real Data
-4.796961,60.974457,Real Data
-69.248695,-18.211187,Real Data
-2.9188592,33.728085,Real Data
43.072166,-25.801527,Real Data
-8.842916,-54.557743,Real Data
-50.826427,5.666718,Real Data
47.73242,3.8366055,Real Data
28.439358,22.745346,Real Data
-14.475796,20.839458,Real Data
-12.501749,38.146534,Real Data
30.044472,30.135864,Real Data
67.7572,-1.259086,Real Data
54.449764,-1.8158234,Real Data
41.083775,3.9636793,Real Data
11.7288,-38.043533,Real Data
-35.3766,16.85092,Real Data
-15.52774,27.785526,Real Data
18.835636,-14.846022,Real Data
20.367554,-10.487119,Real Data
-52.963802,-41.636982,Real Data
-60.308765,-29.464745,Real Data
-8.854272,-40.95026,Real Data
-23.946049,16.778217,Real Data
-27.565304,1.2903352,Real Data
-68.86818,-16.199,Real Data
42.796394,8.200011,Real Data
-13.794649,18.894436,Real Data
58.5198,28.592566,Real Data
-55.410187,-46.549274,Real Data
-37.4959,-3.129692,Real Data
-11.702376,36.41147,Real Data
10.441808,-55.82987,Real Data
-35.67636,-13.437406,Real Data
-62.861904,-19.459467,Real Data
33.15284,19.96109,Real Data
-52.778854,-29.624949,Real Data
23.464008,-34.588676,Real Data
2.4002824,-13.787768,Real Data
54.149063,-9.815811,Real Data
-35.966274,-43.345913,Real Data
33.168472,37.21588,Real Data
16.642393,18.926893,Real Data
-0.72628075,-2.2744758,Real Data
11.39435,47.118412,Real Data
41.635044,-16.626348,Real Data
8.595746,32.5611,Real Data
-44.092064,17.161835,Real Data
-46.624,15.992037,Real Data
-0.9191693,-24.575941,Real Data
15.713554,-30.569551,Real Data
12.452022,-30.457636,Real Data
-33.279953,-21.928707,Real Data
-14.450606,-45.4228,Real Data
11.901114,-48.755074,Real Data
38.875286,34.69779,Real Data
-27.422789,-13.556048,Real Data
-46.542168,-35.273914,Real Data
-13.014059,-16.209951,Real Data
-52.64208,-29.54233,Real Data
44.780106,-6.9396677,Real Data
-4.594955,41.192375,Real Data
23.664686,32.823772,Real Data
8.178825,49.373684,Real Data
23.21244,23.181406,Real Data
10.571198,16.26728,Real Data
14.961127,18.170973,Real Data
10.299246,22.270699,Real Data
-46.13255,13.412691,Real Data
-12.784234,35.888103,Real Data
-25.26497,-29.085926,Real Data
47.28498,-20.317225,Real Data
8.420896,9.295233,Real Data
-70.916214,-27.744436,Real Data
-25.109667,43.52157,Real Data
-14.2611065,-57.53614,Real Data
-37.029884,-43.489605,Real Data
21.566439,10.516287,Real Data
25.194456,30.028864,Real Data
-42.625046,14.814487,Real Data
-32.450294,-31.325512,Real Data
-9.240479,53.835545,Real Data
-28.690838,3.9944925,Real Data
11.900065,-8.94471,Real Data
4.719863,-23.118713,Real Data
39.898468,22.346405,Real Data
-40.98884,-44.03358,Real Data
-22.3696,-39.836918,Real Data
-9.472208,6.181581,Real Data
57.306114,-0.3216211,Real Data
10.364114,41.842907,Real Data
53.327984,-18.321728,Real Data
-56.996395,-33.889656,Real Data
16.141052,-10.890363,Real Data
-68.18985,-31.619328,Real Data
-30.396267,40.027794,Real Data
26.37764,-18.852839,Real Data
-21.15699,-4.1674733,Real Data
23.07666,26.332346,Real Data
-35.57352,10.376258,Real Data
-3.9411108,3.0594985,Real Data
-13.35669,-39.734013,Real Data
-15.527658,27.785145,Real Data
14.685607,-34.654865,Real Data
-6.2451906,-37.176975,Real Data
-76.09699,-28.622833,Real Data
10.936968,20.186028,Real Data
8.283171,-7.1898713,Real Data
-15.560178,-22.506308,Real Data
-3.409674,-22.341703,Real Data
-65.60482,-30.924458,Real Data
46.804108,1.6211535,Real Data
58.253475,11.061239,Real Data
40.77816,3.8562143,Real Data
18.361029,48.866657,Real Data
-47.03612,2.0283732,Real Data
-25.75943,1.979117,Real Data
-35.058876,-7.9379487,Real Data
4.1379204,-37.083813,Real Data
51.283554,-7.637802,Real Data
34.78816,9.821417,Real Data
72.613365,24.777115,Real Data
2.1565306,33.378647,Real Data
23.231337,-12.824994,Real Data
12.087719,20.249699,Real Data
-25.587091,-31.893957,Real Data
-28.772861,7.321599,Real Data
0.39899874,-11.530003,Real Data
-20.93981,-12.718214,Real Data
10.675418,-47.155254,Real Data
-2.0513835,-29.501034,Real Data
-27.159107,31.756464,Real Data
-15.42141,-20.615551,Real Data
25.121323,32.910137,Real Data
5.3115005,-41.925034,Real Data
14.620578,35.26514,Real Data
-44.466988,-11.646657,Real Data
-36.89235,-21.159874,Real Data
-28.146904,-29.783691,Real Data
-42.340206,49.329365,Real Data
-22.094036,-8.157675,Real Data
12.929675,-21.694836,Real Data
-6.9534416,-57.664867,Real Data
-26.24678,9.592698,Real Data
66.66487,-7.7987437,Real Data
-60.700974,-34.2626,Real Data
22.421177,-9.472132,Real Data
-9.474122,-56.42644,Real Data
-26.349253,3.3935955,Real Data
-38.407955,-1.5768777,Real Data
-5.807844,-59.332924,Real Data
-24.021875,-57.485916,Real Data
11.120218,42.55722,Real Data
-9.104289,57.805836,Real Data
-10.50324,-50.49484,Real Data
-33.031773,-5.4930534,Real Data
-6.910038,41.068512,Real Data
30.047766,30.134356,Real Data
41.403484,16.879322,Real Data
34.315765,46.76102,Real Data
-2.6683433,-22.080746,Real Data
-26.964405,30.711615,Real Data
-45.54293,5.365277,Real Data
-29.145708,-23.90712,Real Data
-43.70496,-6.6862445,Real Data
4.886464,28.15083,Real Data
-10.124686,-35.811493,Real Data
-50.6326,10.578911,Real Data
11.8719225,37.072834,Real Data
-7.4548473,-39.238205,Real Data
-29.280388,-24.180557,Real Data
21.348429,45.945095,Real Data
-35.989544,37.83823,Real Data
-38.76667,11.598473,Real Data
24.544603,45.85017,Real Data
-57.639286,-30.005487,Real Data
1.542458,18.999931,Real Data
52.49985,2.0556521,Real Data
55.969635,-16.998173,Real Data
-19.421064,-29.464788,Real Data
22.290844,-12.601293,Real Data
-3.4090402,37.476837,Real Data
-71.949844,-27.51005,Real Data
-58.04776,-17.694374,Real Data
49.6207,-30.093302,Real Data
-2.0531998,-29.499249,Real Data
36.581116,-4.4273405,Real Data
62.860607,6.335867,Real Data
30.301413,-19.033537,Real Data
58.8445,-2.3139246,Real Data
53.340565,5.2818537,Real Data
-22.339603,-32.11147,Real Data
39.610943,-14.201408,Real Data
-50.95888,14.338469,Real Data
-23.442299,31.266695,Real Data
22.519894,8.955627,Real Data
-61.420456,-31.433136,Real Data
5.2659483,9.950646,Real Data
34.79672,6.0352273,Real Data
1.7414863,-6.014276,Real Data
25.758947,23.387794,Real Data
-49.61492,-13.234813,Real Data
-76.93355,-30.31884,Real Data
18.095716,19.282225,Real Data
28.140608,1.4091046,Real Data
-10.585814,-20.404747,Real Data
2.0406191,27.41144,Real Data
52.30894,-5.7503667,Real Data
4.8791914,-21.638992,Real Data
-13.153295,-28.34589,Real Data
47.548553,-23.498608,Real Data
-22.793253,-22.391466,Real Data
-55.71971,-18.538086,Real Data
26.321524,-9.570021,Real Data
59.79706,19.851568,Real Data
-60.387802,-16.643557,Real Data
-61.422783,-31.435968,Real Data
45.930702,44.460613,Real Data
-37.237682,-49.317204,Real Data
-32.41582,-13.045711,Real Data
3.3593087,-58.591312,Real Data
35.33292,-5.842107,Real Data
22.0926,-16.514063,Real Data
2.157406,33.378128,Real Data
-13.469731,15.516436,Real Data
15.223478,53.82081,Real Data
29.37862,17.367386,Real Data
6.904304,-33.18137,Real Data
-34.59539,20.88071,Real Data
11.429654,46.00187,Real Data
-22.489363,-19.680555,Real Data
-5.855874,-40.31008,Real Data
16.008408,16.958298,Real Data
-13.003059,-21.009714,Real Data
28.880892,45.221542,Real Data
12.420714,1.6721863,Real Data
13.503503,48.93424,Real Data
-12.954485,-46.636173,Real Data
23.59949,-7.918349,Real Data
59.991814,-9.835324,Real Data
-30.078033,6.9799123,Real Data
-19.760893,24.265156,Real Data
-10.675149,-39.331505,Real Data
34.19459,7.2330923,Real Data
-11.02869,-13.739603,Real Data
-42.619137,-35.06643,Real Data
-5.777394,-34.861847,Real Data
44.02774,7.7969904,Real Data
-70.32716,-17.570934,Real Data
-11.853443,-32.46384,Real Data
10.479258,46.54685,Real Data
28.07478,-15.887025,Real Data
-18.272177,-16.684835,Real Data
-26.144976,13.2225895,Real Data
-36.341953,-26.489103,Real Data
-49.425903,-22.470436,Real Data
-3.4390323,-37.94809,Real Data
67.22944,35.01146,Real Data
-46.614235,-45.252434,Real Data
-3.6335487,-34.65126,Real Data
72.0174,25.026209,Real Data
17.76286,27.320118,Real Data
7.940469,-19.226782,Real Data
-60.239254,10.533268,Real Data
-16.65966,13.220847,Real Data
12.421703,-35.36418,Real Data
36.89552,-8.637801,Real Data
17.114523,-2.7199414,Real Data
5.309911,-34.86084,Real Data
48.019794,39.68927,Real Data
-63.207767,-38.61245,Real Data
1.6621227,-25.064274,Real Data
-9.888074,-21.778973,Real Data
13.628087,-12.146908,Real Data
10.095208,-9.927071,Real Data
39.172832,49.50279,Real Data
57.548912,17.965008,Real Data
-14.475751,20.840178,Real Data
-6.0557785,-61.16061,Real Data
9.536268,47.201237,Real Data
-27.902052,-0.68244296,Real Data
-71.62102,-14.39372,Real Data
-10.952707,12.574573,Real Data
44.918507,-20.398594,Real Data
0.23789974,40.191044,Real Data
40.07743,2.3605254,Real Data
55.005615,7.306912,Real Data
7.57942,-25.412569,Real Data
-38.7921,35.9102,Real Data
-76.30666,-31.161673,Real Data
-17.196962,-40.933907,Real Data
43.171997,-25.7825,Real Data
37.47137,33.284267,Real Data
17.299541,17.710636,Real Data
42.943913,33.19075,Real Data
5.4010143,32.405457,Real Data
11.8459015,-5.3029494,Real Data
-62.919243,-25.371727,Real Data
16.105507,31.63829,Real Data
-8.328554,-52.75359,Real Data
-27.812002,-41.59698,Real Data
7.8708553,14.744544,Real Data
26.359879,2.8267357,Real Data
-12.141544,36.04438,Real Data
32.473293,27.700884,Real Data
53.1559,-1.9150434,Real Data
-57.612663,-11.536063,Real Data
-15.561158,36.37051,Real Data
-15.890721,-16.110168,Real Data
-1.854424,9.716543,Real Data
-13.912632,38.968357,Real Data
-38.762806,11.605201,Real Data
51.13952,-7.280479,Real Data
6.9665174,-32.36223,Real Data
39.20941,33.642334,Real Data
25.534567,3.6683955,Real Data
18.04344,12.302208,Real Data
-13.032596,44.080074,Real Data
32.130543,-6.6505475,Real Data
-10.676005,-39.33477,Real Data
0.039998766,8.829664,Real Data
2.157983,33.375027,Real Data
-17.223204,27.202742,Real Data
-63.398167,-30.233147,Real Data
25.360363,28.005905,Real Data
-2.0520897,-29.501263,Real Data
54.314392,-10.592863,Real Data
-64.012115,-32.01226,Real Data
26.078588,19.814268,Real Data
32.85946,-8.159267,Real Data
21.050035,-20.145655,Real Data
14.934213,3.5413492,Real Data
-21.870213,24.174313,Real Data
47.892685,43.227547,Real Data
-24.328117,0.7917509,Real Data
-64.31986,-20.825188,Real Data
65.01359,-14.388948,Real Data
-17.786482,-49.305332,Real Data
1.1983368,13.1528225,Real Data
-9.728418,-48.395863,Real Data
-5.1481595,-12.360547,Real Data
-1.2944621,12.31639,Real Data
-17.11289,-29.183783,Real Data
50.244095,11.095758,Real Data
3.6921394,32.36161,Real Data
66.4677,-8.120224,Real Data
-9.550343,47.026447,Real Data
43.934425,25.110409,Real Data
-13.241872,-27.716902,Real Data
-56.65574,-2.2350907,Real Data
48.21521,12.020306,Real Data
-20.544062,-36.17921,Real Data
-11.919323,-40.482582,Real Data
-20.066967,-16.349512,Real Data
23.116549,27.386415,Real Data
53.538567,3.2029085,Real Data
-25.058645,62.513077,Real Data
37.198895,11.958282,Real Data
-6.436649,30.064886,Real Data
-36.560616,5.0072937,Real Data
-5.530214,50.159836,Real Data
52.713604,-9.395014,Real Data
-50.024452,-17.645494,Real Data
26.808702,39.739716,Real Data
44.23902,34.548595,Real Data
-36.098175,28.855251,Real Data
-8.463958,-52.518543,Real Data
-57.980713,-27.18242,Real Data
-10.262563,-33.37345,Real Data
63.05403,-3.3231292,Real Data
4.326145,-37.06678,Real Data
19.801855,-7.244911,Real Data
49.855713,11.311537,Real Data
9.173788,-47.45824,Real Data
-78.06251,-22.036276,Real Data
59.80461,-6.317184,Real Data
-7.8900466,31.757631,Real Data
-66.695526,-39.69776,Real Data
77.08109,-16.996262,Real Data
37.732952,12.492554,Real Data
-32.860718,-19.13913,Real Data
-10.905764,-26.00266,Real Data
-25.248226,51.01032,Real Data
-1.9120003,-16.904724,Real Data
-2.1243672,46.400646,Real Data
5.1575403,24.373901,Real Data
-33.78246,10.413982,Real Data
50.710407,14.807824,Real Data
-8.478595,-56.850975,Real Data
39.209896,33.642303,Real Data
31.693872,12.805753,Real Data
22.89033,-14.830939,Real Data
-16.203024,-11.215611,Real Data
15.877438,26.269373,Real Data
10.617575,-4.5142612,Real Data
26.895372,-10.531752,Real Data
-11.016367,25.113342,Real Data
-33.6663,-33.570816,Real Data
18.943514,-30.093157,Real Data
-60.738735,-12.886199,Real Data
14.673702,17.211493,Real Data
-27.742622,12.714686,Real Data
-45.309525,-28.407726,Real Data
6.574986,46.630386,Real Data
60.62943,24.168495,Real Data
12.25211,38.771664,Real Data
-21.37282,29.069963,Real Data
18.942928,-30.094437,Real Data
-59.713734,-25.324268,Real Data
-73.78725,-34.99141,Real Data
21.42335,33.565662,Real Data
51.821915,49.743607,Real Data
51.254875,-7.218333,Real Data
-30.378582,-48.20811,Real Data
26.838951,-28.77636,Real Data
-13.370578,-39.720215,Real Data
-5.2778153,-12.483038,Real Data
47.56139,-4.355353,Real Data
19.185305,19.805779,Real Data
-7.8401337,23.709162,Real Data
65.969345,37.59719,Real Data
-48.38112,-26.20304,Real Data
-25.3994,-28.857855,Real Data
-26.401375,-9.47877,Real Data
11.931815,21.204638,Real Data
13.778696,9.936627,Real Data
-25.2335,-32.892128,Real Data
0.85178286,32.24824,Real Data
10.06487,-40.034,Real Data
-55.972355,-35.50497,Real Data
-70.58662,-21.576694,Real Data
-55.866573,-15.785954,Real Data
49.32617,27.028183,Real Data
4.7980056,8.070966,Real Data
8.459025,38.720432,Real Data
-1.9527758,11.21538,Real Data
-15.435888,19.312735,Real Data
61.02863,-16.751358,Real Data
-13.61063,10.70876,Real Data
-15.208385,-16.914019,Real Data
-1.3663284,11.388278,Real Data
23.354483,-27.396292,Real Data
-19.152481,13.384393,Real Data
-30.409758,-11.702427,Real Data
44.967182,35.00066,Real Data
-57.957573,-43.14217,Real Data
53.562073,36.051098,Real Data
-14.809351,-17.063248,Real Data
-62.190228,-38.539455,Real Data
-11.824053,-41.91711,Real Data
-44.56911,-25.97063,Real Data
-30.63149,-10.460776,Real Data
-20.313387,37.585133,Real Data
40.708893,6.9103785,Real Data
48.94996,-15.343947,Real Data
6.253968,-16.257002,Real Data
30.872477,-15.719169,Real Data
44.535183,10.092547,Real Data
23.66347,18.800535,Real Data
12.739944,13.012207,Real Data
38.50626,23.269875,Real Data
49.759983,26.564417,Real Data
-58.96013,-24.410667,Real Data
1.9917427,48.98264,Real Data
3.052666,-14.335652,Real Data
28.929913,28.53527,Real Data
-17.52212,-29.975924,Real Data
55.06978,6.9386706,Real Data
-43.120552,-6.8481574,Real Data
51.711906,-18.507853,Real Data
-22.219194,-48.16406,Real Data
1.9312845,-39.741215,Real Data
5.6482425,37.496586,Real Data
17.513975,2.1962955,Real Data
-59.92253,-4.449914,Real Data
-12.4966135,3.1158223,Real Data
-22.035378,27.043468,Real Data
53.5377,-0.23080105,Real Data
40.679977,38.759415,Real Data
23.775751,11.605215,Real Data
5.421428,41.402668,Real Data
-3.740578,51.819633,Real Data
-22.38846,11.090117,Real Data
-3.29409,3.9008145,Real Data
19.992458,-50.44442,Real Data
35.93483,34.006927,Real Data
-7.8992195,-17.54998,Real Data
53.21719,-29.532282,Real Data
17.129244,20.670246,Real Data
21.4726,0.30310848,Real Data
30.19921,32.39502,Real Data
19.648623,27.08745,Real Data
-35.376003,-13.401676,Real Data
-14.020836,-18.71975,Real Data
-48.07711,-32.264362,Real Data
9.091153,40.823486,Real Data
14.202518,-37.65912,Real Data
-38.522354,-34.969067,Real Data
34.347263,47.6653,Real Data
-27.005814,-31.272013,Real Data
-60.705624,-34.262436,Real Data
9.6094265,-46.839203,Real Data
33.143024,36.87976,Real Data
29.633196,26.96248,Real Data
-1.9126885,-16.905693,Real Data
-7.88976,31.755169,Real Data
21.07225,-3.98452,Real Data
-54.555637,-21.352419,Real Data
46.43208,-4.166128,Real Data
8.175842,-48.147057,Real Data
-25.873693,-12.773026,Real Data
6.2122083,45.30391,Real Data
-25.02651,-11.837212,Real Data
-39.654507,6.191894,Real Data
14.707436,-31.20994,Real Data
47.409767,7.9079127,Real Data
-41.47069,-25.645287,Real Data
51.008625,50.088966,Real Data
-3.0907896,-59.89288,Real Data
-11.57182,9.640052,Real Data
-40.961674,-27.21678,Real Data
6.9329953,36.397503,Real Data
-0.5752325,-38.227516,Real Data
69.99,25.647692,Real Data
44.028362,7.7974334,Real Data
-70.56603,-5.431416,Real Data
-16.850174,53.13618,Real Data
-22.839634,32.04958,Real Data
-30.042068,-5.0326157,Real Data
57.104443,17.414726,Real Data
35.390797,-23.02098,Real Data
13.942299,23.137932,Real Data
-60.26758,-4.684424,Real Data
23.663235,18.800457,Real Data
14.2027855,-14.696952,Real Data
-33.94027,6.4039326,Real Data
-8.31718,26.560904,Real Data
-13.7038145,-34.066467,Real Data
-36.438747,7.621099,Real Data
-0.46151337,-26.709204,Real Data
35.86694,-20.970167,Real Data
1.1957688,-15.584589,Real Data
37.782597,-15.739931,Real Data
-0.26228836,-26.775097,Real Data
-44.092514,17.161043,Real Data
-73.47888,-26.006653,Real Data
52.76068,-22.485832,Real Data
-38.232838,0.7047027,Real Data
-27.74156,12.715312,Real Data
-4.4454517,-21.630804,Real Data
-41.06447,6.171282,Real Data
-31.69409,5.1307287,Real Data
-72.225716,-34.63364,Real Data
70.97802,27.33838,Real Data
52.75146,-16.513514,Real Data
-22.164677,38.353634,Real Data
31.23352,-11.506452,Real Data
-9.807722,-38.996883,Real Data
49.544273,-5.0208664,Real Data
-24.997618,16.211151,Real Data
17.82348,-43.23458,Real Data
68.87694,18.221264,Real Data
-23.244993,-22.416082,Real Data
25.529697,32.538975,Real Data
3.5293162,47.004684,Real Data
-44.56047,-11.600151,Real Data
23.774782,11.604474,Real Data
5.324269,-39.660618,Real Data
10.355503,18.120483,Real Data
20.512096,-20.660986,Real Data
4.177105,-43.85919,Real Data
51.105854,-7.3315973,Real Data
-15.482861,19.137947,Real Data
-63.742622,-21.165047,Real Data
-60.534557,-33.220707,Real Data
30.890184,-18.918797,Real Data
-2.2801244,-27.791555,Real Data
-67.16636,-11.410508,Real Data
-21.64687,-20.677555,Real Data
25.957651,9.951033,Real Data
22.240643,53.428246,Real Data
-12.941233,-23.348463,Real Data
-63.83369,-12.637358,Real Data
-15.924652,-24.672855,Real Data
-60.681713,-40.790447,Real Data
-68.93052,-16.666725,Real Data
23.730705,54.30047,Real Data
8.232428,31.264189,Real Data
3.6321044,42.589916,Real Data
18.120638,30.743038,Real Data
-62.4493,-28.357681,Real Data
-37.715107,29.546438,Real Data
-1.455429,18.090818,Real Data
23.736265,9.395232,Real Data
-22.488201,-19.682085,Real Data
-19.307388,28.319702,Real Data
62.157627,-10.13883,Real Data
-31.272245,-10.131646,Real Data
-16.671331,-26.183006,Real Data
55.629784,1.7444061,Real Data
50.687256,-13.703736,Real Data
41.3441,-2.9097311,Real Data
-32.209446,28.540972,Real Data
2.0135012,27.183882,Real Data
59.520203,-6.4097357,Real Data
-53.647076,-33.440548,Real Data
-17.67566,-45.28384,Real Data
30.80577,8.693507,Real Data
7.5268054,14.959314,Real Data
13.892981,-33.842167,Real Data
-27.599598,-16.85601,Real Data
4.603105,36.54784,Real Data
-74.46618,-22.633066,Real Data
-0.318507,24.783285,Real Data
-42.435455,5.7894135,Real Data
9.5226,28.735147,Real Data
-59.33964,-25.36276,Real Data
-12.612875,44.095936,Real Data
26.880152,54.422276,Real Data
31.449932,-7.230294,Real Data
15.111942,-36.91901,Real Data
28.208055,-7.010841,Real Data
48.635723,-0.31728938,Real Data
44.445835,40.39633,Real Data
-15.693682,49.03479,Real Data
-51.62161,-42.372295,Real Data
18.319103,-25.747755,Real Data
16.469786,7.208229,Real Data
1.718366,-39.919544,Real Data
33.96018,46.580566,Real Data
-17.979149,-24.08205,Real Data
8.172556,8.397368,Real Data
-46.98006,2.1970856,Real Data
-59.88933,-21.010656,Real Data
24.889648,-12.490045,Real Data
-74.93896,-22.584366,Real Data
4.603445,36.54768,Real Data
-26.225552,-32.61919,Real Data
68.71682,24.865015,Real Data
-46.065075,-1.0427383,Real Data
15.33441,53.5836,Real Data
-21.161896,-4.1676807,Real Data
53.23739,-29.038263,Real Data
-36.789627,-19.991777,Real Data
41.856163,-11.10209,Real Data
32.918552,32.72376,Real Data
-38.5991,26.619951,Real Data
-42.128498,14.276938,Real Data
-1.1386914,-14.723623,Real Data
19.088434,-14.324744,Real Data
15.219643,53.841488,Real Data
11.744408,39.744644,Real Data
5.056518,23.365995,Real Data
-0.71677405,-63.050297,Real Data
8.522977,24.508905,Real Data
-13.15358,7.7390437,Real Data
56.500237,-26.034353,Real Data
-57.328304,-26.612202,Real Data
30.74823,8.128296,Real Data
-54.310112,-40.620502,Real Data
-25.703058,-26.879553,Real Data
-35.369923,-0.042105895,Real Data
-22.595972,37.109966,Real Data
-30.622732,1.9910398,Real Data
3.9539502,29.007029,Real Data
-27.470924,-17.254276,Real Data
57.844463,-14.627989,Real Data
5.650701,21.190645,Real Data
20.755192,-2.6636052,Real Data
19.56962,-18.485115,Real Data
22.806328,30.148022,Real Data
6.036639,18.023855,Real Data
-41.945637,-18.653288,Real Data
6.388002,20.952982,Real Data
-15.676188,-36.638325,Real Data
-46.46073,19.223997,Real Data
-37.77028,29.961054,Real Data
9.623922,11.570291,Real Data
19.024076,-10.333996,Real Data
-11.144962,-35.119434,Real Data
63.610035,32.048943,Real Data
-56.878143,-44.951096,Real Data
-56.40178,-30.509968,Real Data
15.292116,35.82416,Real Data
39.03854,-10.734491,Real Data
7.242645,-13.120078,Real Data
49.906624,-10.807475,Real Data
10.313062,42.451946,Real Data
-19.179943,47.44459,Real Data
-0.18530317,-26.557493,Real Data
-11.21904,-36.4805,Real Data
23.786715,13.369187,Real Data
3.2696154,-42.784916,Real Data
-12.956612,-23.180067,Real Data
45.78932,25.82971,Real Data
-49.219273,-0.88003004,Real Data
-22.794378,-48.65484,Real Data
20.78817,-13.919986,Real Data
5.151978,52.45807,Real Data
-31.689974,5.129429,Real Data
54.791065,-32.75375,Real Data
31.144527,-15.916112,Real Data
16.469902,7.2077336,Real Data
11.24868,37.08426,Real Data
-38.229008,0.70777,Real Data
-27.202084,32.048935,Real Data
-16.518795,-36.18878,Real Data
25.292938,42.730175,Real Data
58.310604,18.506289,Real Data
51.368557,-7.6338396,Real Data
25.013187,-35.338978,Real Data
-21.305813,-2.9264464,Real Data
-19.887877,7.339423,Real Data
18.096556,19.280844,Real Data
-33.817123,26.555414,Real Data
-38.96486,12.757819,Real Data
25.584335,50.037155,Real Data
56.308914,-16.622738,Real Data
3.9873867,-37.15694,Real Data
-7.6261106,-53.690437,Real Data
51.913445,23.668186,Real Data
2.3470845,28.177588,Real Data
-35.964684,25.977587,Real Data
-55.156857,-17.347973,Real Data
-27.875193,-22.855257,Real Data
-19.5578,-10.524709,Real Data
-18.863775,-37.609863,Real Data
24.087643,11.229609,Real Data
29.369324,17.331242,Real Data
-19.697758,35.805176,Real Data
2.325539,13.164106,Real Data
22.885534,23.031979,Real Data
-1.7282017,-4.1935267,Real Data
30.935137,24.530489,Real Data
-36.747593,6.187811,Real Data
-23.95903,-33.37206,Real Data
-49.691,2.764136,Real Data
-1.3414946,58.234932,Real Data
-26.106358,18.165884,Real Data
70.03683,34.923676,Real Data
38.332077,10.965713,Real Data
47.560093,-4.3553524,Real Data
18.25306,26.246124,Real Data
10.135071,27.81029,Real Data
10.926825,41.74743,Real Data
3.4341614,-16.034197,Real Data
14.649843,21.847559,Real Data
24.307901,27.199623,Real Data
41.661858,28.383486,Real Data
48.22234,7.6200757,Real Data
-35.23913,-3.0543947,Real Data
-29.214657,-35.023872,Real Data
40.336693,18.254082,Real Data
65.90519,-9.452192,Real Data
