tsne_1,tsne_2,dataset_source
-37.52002,31.914282,Real Data
43.97904,27.36484,Real Data
-32.193127,36.55886,Real Data
-11.745263,-34.005302,Real Data
-19.192528,-50.586605,Real Data
-32.678837,-0.36068755,Real Data
-3.9963193,-5.100252,Real Data
6.2260866,-37.083817,Real Data
-39.66251,35.71075,Real Data
15.014591,-39.97092,Real Data
-54.203587,16.713448,Real Data
-2.8217337,-34.041336,Real Data
-54.410664,-6.606497,Real Data
44.63587,5.78243,Real Data
40.535973,-16.057587,Real Data
61.39891,-9.307441,Real Data
-38.57924,-3.977113,Real Data
19.232351,-29.078192,Real Data
37.37951,15.434082,Real Data
-15.594547,-59.99417,Real Data
53.814438,-4.366094,Real Data
-16.203402,-28.039991,Real Data
51.71699,13.963136,Real Data
2.9873862,45.267685,Real Data
60.849392,-8.007339,Real Data
32.448654,-32.928925,Real Data
-24.088112,-12.48786,Real Data
2.7486575,-26.106585,Real Data
65.952736,6.2205973,Real Data
24.667938,-34.54596,Real Data
-8.014518,-36.07787,Real Data
-38.007042,41.74908,Real Data
56.389496,18.687868,Real Data
63.391777,-5.19566,Real Data
-41.77438,-0.7405633,Real Data
59.45539,18.163483,Real Data
-19.271597,-38.285378,Real Data
47.91666,35.350315,Real Data
18.864897,6.8767405,Real Data
1.1351155,-7.809515,Real Data
35.150715,18.340849,Real Data
-47.489292,37.10674,Real Data
-12.527444,-53.58497,Real Data
38.58464,30.88318,Real Data
8.285587,46.11709,Real Data
32.612534,-50.798412,Real Data
3.2133284,-16.695555,Real Data
-40.5959,0.042475346,Real Data
41.1037,-15.471317,Real Data
-37.643547,46.909496,Real Data
14.160007,-62.176792,Real Data
-1.6466393,-30.793926,Real Data
-5.737515,-43.08231,Real Data
4.688702,48.564396,Real Data
7.2680464,40.332714,Real Data
52.38089,13.122779,Real Data
0.0315269,39.401703,Real Data
6.622037,-47.193367,Real Data
-50.084385,4.5446205,Real Data
-13.243782,27.587788,Real Data
31.03877,29.10991,Real Data
-53.969822,29.944822,Real Data
-24.174698,5.603281,Real Data
-7.558612,-35.571198,Real Data
-28.04347,-40.279095,Real Data
32.488712,36.88034,Real Data
35.007442,7.3011694,Real Data
14.3828125,-24.910051,Real Data
-18.664516,-4.0943017,Real Data
61.52322,10.693192,Real Data
-2.1198182,40.45315,Real Data
-29.127651,1.7818813,Real Data
-3.2514474,35.881386,Real Data
13.228993,48.31942,Real Data
27.65256,26.492605,Real Data
-28.180393,-41.0917,Real Data
0.76331013,34.184505,Real Data
36.44026,-44.23373,Real Data
34.520985,30.947136,Real Data
9.398612,-13.771854,Real Data
-54.182087,4.162186,Real Data
-6.8,-17.28332,Real Data
10.813004,-37.285618,Real Data
-24.401112,15.047028,Real Data
31.05636,-35.348396,Real Data
-27.56283,-15.981078,Real Data
-10.140052,-39.646915,Real Data
17.492838,10.047964,Real Data
-25.637466,-51.05196,Real Data
-20.516169,-40.305466,Real Data
34.292225,-40.452473,Real Data
-33.96085,-41.26779,Real Data
10.270949,53.487663,Real Data
8.351815,-59.78273,Real Data
30.429724,-48.442986,Real Data
40.196224,12.681181,Real Data
62.95161,13.293726,Real Data
9.526697,2.180668,Real Data
14.554474,-35.045486,Real Data
-19.772062,-23.80754,Real Data
-28.19788,30.394684,Real Data
60.13133,8.881667,Real Data
32.414814,-19.652027,Real Data
-8.064867,-49.826923,Real Data
5.0017595,6.707413,Real Data
0.930759,-38.426163,Real Data
-0.477901,49.237656,Real Data
-41.08508,12.029077,Real Data
26.268513,-14.136104,Real Data
20.626728,-22.8091,Real Data
-0.3817291,-24.543125,Real Data
11.841484,-5.6513906,Real Data
-23.134838,31.15687,Real Data
35.590702,-27.357077,Real Data
-26.075108,27.38277,Real Data
-17.617737,2.1479642,Real Data
-45.16636,-2.407505,Real Data
35.50387,27.208378,Real Data
27.278803,31.755402,Real Data
-20.488321,-28.654648,Real Data
-56.112007,3.0526736,Real Data
55.785587,13.951538,Real Data
-33.724823,25.203817,Real Data
-8.707096,-3.5695794,Real Data
-29.288586,-40.89239,Real Data
-9.415265,-42.10836,Real Data
4.049925,13.476636,Real Data
-48.402668,-11.709211,Real Data
-1.1860346,-11.271683,Real Data
36.506447,3.5152814,Real Data
-34.67757,19.632668,Real Data
23.90473,-46.113255,Real Data
68.28204,21.379326,Real Data
28.709528,-35.637356,Real Data
18.022753,-50.828564,Real Data
44.01578,-27.319515,Real Data
-13.997037,-29.032524,Real Data
18.672115,6.807787,Real Data
-19.038563,-41.349903,Real Data
-19.31173,-3.86587,Real Data
-18.01814,-49.67753,Real Data
-51.854755,-6.323357,Real Data
36.978462,-5.2165856,Real Data
-17.29787,-28.467957,Real Data
-45.478622,31.650652,Real Data
-23.549803,-11.688531,Real Data
41.015038,-19.725416,Real Data
0.9721711,59.254692,Real Data
19.87872,21.784649,Real Data
-23.157427,4.007762,Real Data
-2.420827,-13.208915,Real Data
56.211,-3.9456396,Real Data
-28.257822,-45.216248,Real Data
-17.602749,35.008934,Real Data
12.942109,-3.069348,Real Data
-2.6650128,-9.766777,Real Data
-20.424767,-31.063923,Real Data
4.789318,49.815594,Real Data
15.763795,52.50885,Real Data
3.2884505,15.975464,Real Data
-20.94926,-50.626175,Real Data
-26.129803,-30.502714,Real Data
-9.145474,-13.312487,Real Data
2.376637,20.158827,Real Data
-22.182365,-52.0299,Real Data
47.219555,33.36033,Real Data
-6.633846,-27.148579,Real Data
-28.238129,0.79504716,Real Data
10.786193,0.4793728,Real Data
0.837594,-51.773827,Real Data
5.1503587,20.593365,Real Data
21.633888,17.760408,Real Data
-22.849072,-47.11722,Real Data
-52.13158,-1.7537891,Real Data
-31.228172,-7.1387615,Real Data
3.7076945,-47.626633,Real Data
-13.371177,53.998264,Real Data
28.674213,42.382446,Real Data
34.783363,3.5937366,Real Data
-31.3471,-0.10566278,Real Data
4.338606,-22.901438,Real Data
-32.337708,-49.332783,Real Data
-47.160084,31.689888,Real Data
-18.293575,-22.663902,Real Data
17.93004,-9.047329,Real Data
-0.25036502,-52.72518,Real Data
-42.109997,14.18031,Real Data
58.31225,-5.6814647,Real Data
-51.48504,14.249608,Real Data
54.36812,20.582926,Real Data
45.860645,26.260712,Real Data
-33.494385,-4.6396213,Real Data
-2.7338107,-33.69428,Real Data
1.6212119,-42.627457,Real Data
5.68112,23.503836,Real Data
9.73747,-54.15371,Real Data
-54.26199,3.5458798,Real Data
-5.6985345,-25.203955,Real Data
25.049965,-57.221867,Real Data
26.309387,-31.0469,Real Data
-24.810883,-49.37535,Real Data
-47.090557,-0.02905305,Real Data
20.057734,-33.72163,Real Data
-11.281574,-0.36763588,Real Data
10.474269,0.70512694,Real Data
-27.179276,-41.10233,Real Data
-51.638466,18.293192,Real Data
-28.457598,17.053503,Real Data
-22.118494,-20.938902,Real Data
-20.113401,25.568409,Real Data
37.87564,14.146378,Real Data
-32.996655,32.46908,Real Data
44.421566,-25.83509,Real Data
2.032693,-30.5071,Real Data
34.503857,17.52235,Real Data
-17.049217,15.476802,Real Data
24.728973,25.8226,Real Data
-1.5303785,-44.902206,Real Data
-42.871387,18.700422,Real Data
-20.953548,-50.62516,Real Data
-13.0825405,-23.316006,Real Data
34.326267,25.778687,Real Data
-37.89619,46.204464,Real Data
-11.405593,22.943253,Real Data
21.165062,-33.770973,Real Data
65.099815,-8.157938,Real Data
-56.026653,-0.3881742,Real Data
-14.659754,41.15607,Real Data
22.32672,-27.655155,Real Data
-1.0318007,-13.540419,Real Data
-57.956806,13.264932,Real Data
-8.174253,22.028662,Real Data
1.7800992,-53.668617,Real Data
-16.348053,-37.20526,Real Data
56.534855,3.329013,Real Data
-18.792728,-56.19873,Real Data
44.967213,-23.639988,Real Data
-45.397713,4.059175,Real Data
29.176659,35.145035,Real Data
4.4046326,19.102737,Real Data
-8.395579,-47.060905,Real Data
-0.82173383,-4.213031,Real Data
30.696548,33.848927,Real Data
-5.248574,-34.855625,Real Data
-41.95814,35.63766,Real Data
8.125254,-16.871077,Real Data
53.92403,25.62259,Real Data
-8.485411,-26.745012,Real Data
-56.107292,-7.6899395,Real Data
31.654217,20.465162,Real Data
-12.592113,-2.6511457,Real Data
-14.953482,-16.923033,Real Data
22.943289,-42.35567,Real Data
-11.81833,-13.549155,Real Data
2.1254501,-21.08075,Real Data
-11.391734,-15.758277,Real Data
57.947563,18.728266,Real Data
22.50003,-31.916618,Real Data
65.02159,13.139312,Real Data
57.535744,-0.46378985,Real Data
28.197338,-32.05706,Real Data
39.588814,38.032177,Real Data
13.66704,-49.138885,Real Data
-0.055093955,22.952398,Real Data
-12.501465,4.6505756,Real Data
10.3335705,-36.76657,Real Data
-4.6373854,-6.4104314,Real Data
-9.592489,-64.80294,Real Data
50.784554,11.062264,Real Data
-35.403835,0.35363218,Real Data
61.935837,18.023434,Real Data
34.052544,7.912845,Real Data
17.884464,-45.2134,Real Data
-6.3360715,34.415104,Real Data
41.234615,39.22656,Real Data
14.854638,54.89706,Real Data
32.0097,-46.98337,Real Data
57.353733,-4.004532,Real Data
2.070494,-7.752927,Real Data
20.953333,-32.203987,Real Data
-9.315125,9.377436,Real Data
-38.797928,-12.792542,Real Data
22.357075,-28.91371,Real Data
-7.787704,-31.66638,Real Data
39.94463,21.187,Synthetic Data
40.120262,25.09758,Synthetic Data
4.0244527,40.11158,Synthetic Data
-56.663433,7.7386904,Synthetic Data
-11.084071,-46.65219,Synthetic Data
45.538757,17.377213,Synthetic Data
27.185081,-54.86385,Synthetic Data
-49.028084,22.53944,Synthetic Data
-36.927658,-11.484406,Synthetic Data
-55.379353,14.287041,Synthetic Data
27.138924,-15.5235405,Synthetic Data
-15.1583395,17.950527,Synthetic Data
-32.440533,1.4473637,Synthetic Data
-31.845446,-39.265423,Synthetic Data
-26.074566,27.382381,Synthetic Data
53.729565,10.641015,Synthetic Data
59.665844,19.58109,Synthetic Data
47.21072,16.547909,Synthetic Data
20.51012,28.047173,Synthetic Data
2.8888915,-51.948074,Synthetic Data
5.669181,-2.7187366,Synthetic Data
53.47659,31.925903,Synthetic Data
34.511417,0.03510408,Synthetic Data
0.5029531,22.795582,Synthetic Data
52.65717,5.5752597,Synthetic Data
-10.883884,-26.262434,Synthetic Data
-27.58708,25.46506,Synthetic Data
12.92274,29.49589,Synthetic Data
46.526756,-1.136417,Synthetic Data
9.749098,-46.969177,Synthetic Data
30.270658,11.831491,Synthetic Data
40.2574,25.179338,Synthetic Data
-38.916862,37.212242,Synthetic Data
5.429654,54.746037,Synthetic Data
67.158585,17.811655,Synthetic Data
10.187553,4.889559,Synthetic Data
2.2825615,7.29834,Synthetic Data
-15.691473,-48.100872,Synthetic Data
-46.648647,-21.756536,Synthetic Data
7.4206853,-9.342,Synthetic Data
12.639607,-53.972294,Synthetic Data
-37.871445,35.343742,Synthetic Data
-19.504707,-43.81152,Synthetic Data
50.4054,-2.260029,Synthetic Data
-14.590717,41.355816,Synthetic Data
35.921963,1.6996439,Synthetic Data
-27.644056,25.73403,Synthetic Data
3.9005105,-10.817571,Synthetic Data
35.63423,-22.050522,Synthetic Data
-38.93994,-1.8181828,Synthetic Data
-22.581432,-27.722216,Synthetic Data
-40.63428,40.05716,Synthetic Data
-48.289883,30.154665,Synthetic Data
-30.792622,14.652034,Synthetic Data
66.90623,18.297434,Synthetic Data
32.013176,-50.315353,Synthetic Data
27.676907,-29.815739,Synthetic Data
18.466816,-30.246593,Synthetic Data
-0.5808894,-27.062979,Synthetic Data
15.6094,-25.122662,Synthetic Data
61.91164,5.8179526,Synthetic Data
-17.452951,-26.011564,Synthetic Data
-47.397705,21.912815,Synthetic Data
-4.937169,16.660704,Synthetic Data
-26.490875,5.5185714,Synthetic Data
62.86836,3.890067,Synthetic Data
10.217586,-53.31212,Synthetic Data
13.082552,-14.482555,Synthetic Data
-53.826332,21.583843,Synthetic Data
-9.921825,-58.911633,Synthetic Data
41.280766,-34.159023,Synthetic Data
1.315483,45.175507,Synthetic Data
-18.513245,-53.04428,Synthetic Data
40.62328,26.08947,Synthetic Data
48.09695,36.216236,Synthetic Data
-3.4623184,8.33213,Synthetic Data
55.567226,25.195784,Synthetic Data
-12.026695,-34.53366,Synthetic Data
-16.934185,-29.855375,Synthetic Data
23.541826,7.928494,Synthetic Data
45.34372,41.287823,Synthetic Data
-62.32523,1.4671952,Synthetic Data
26.438114,-3.6903021,Synthetic Data
-45.998466,22.148058,Synthetic Data
-27.310665,0.6624452,Synthetic Data
33.733307,-29.768108,Synthetic Data
39.818024,43.38796,Synthetic Data
21.702234,10.56178,Synthetic Data
-46.418644,-24.48412,Synthetic Data
53.28695,32.27632,Synthetic Data
21.33111,48.15739,Synthetic Data
-55.37996,14.287386,Synthetic Data
34.72269,42.3614,Synthetic Data
-50.57,-8.664837,Synthetic Data
28.876022,29.93165,Synthetic Data
-66.258316,1.7394375,Synthetic Data
48.007538,9.748265,Synthetic Data
24.229763,-44.970703,Synthetic Data
33.460777,-17.107811,Synthetic Data
-27.535398,-31.571556,Synthetic Data
-37.289074,31.72225,Synthetic Data
-10.901003,-25.649641,Synthetic Data
12.639048,-53.97209,Synthetic Data
-19.52792,-2.8320494,Synthetic Data
38.11814,33.931843,Synthetic Data
49.4979,31.822603,Synthetic Data
-47.400047,21.910152,Synthetic Data
-46.821026,23.058777,Synthetic Data
23.695757,3.3029826,Synthetic Data
-45.0509,-2.178794,Synthetic Data
8.183423,39.26605,Synthetic Data
-44.269413,-20.923399,Synthetic Data
28.883327,-0.8745078,Synthetic Data
8.156424,-33.489803,Synthetic Data
35.63007,-22.06173,Synthetic Data
25.541512,-56.623646,Synthetic Data
-41.54657,-8.424951,Synthetic Data
28.532448,43.977173,Synthetic Data
-17.875547,31.299192,Synthetic Data
15.12847,-4.845329,Synthetic Data
-32.067924,-27.83947,Synthetic Data
15.871535,-6.1586514,Synthetic Data
-11.291023,-63.8358,Synthetic Data
-31.338911,32.9358,Synthetic Data
43.45961,-29.648352,Synthetic Data
32.49333,27.29507,Synthetic Data
-54.37149,12.95397,Synthetic Data
-5.3615756,-62.900608,Synthetic Data
-27.064182,41.09483,Synthetic Data
-48.480408,20.274612,Synthetic Data
16.37786,-23.507399,Synthetic Data
-41.39658,-30.929438,Synthetic Data
22.442503,4.4859667,Synthetic Data
60.389275,3.9064393,Synthetic Data
26.77622,37.529507,Synthetic Data
50.113293,1.8513365,Synthetic Data
-41.38579,43.79159,Synthetic Data
24.293222,-18.10195,Synthetic Data
-42.82682,33.292637,Synthetic Data
34.41718,13.462471,Synthetic Data
54.754482,6.219828,Synthetic Data
-3.3428183,-47.505867,Synthetic Data
-39.755203,-8.063503,Synthetic Data
-3.407571,-14.609662,Synthetic Data
-31.360928,2.2609582,Synthetic Data
-19.066006,5.6765137,Synthetic Data
-14.944846,40.92428,Synthetic Data
-3.3422952,-54.790565,Synthetic Data
-34.93317,48.636265,Synthetic Data
-35.38292,-9.713185,Synthetic Data
36.390274,29.11433,Synthetic Data
15.750916,-16.694828,Synthetic Data
-17.882933,-25.170279,Synthetic Data
21.665213,-31.645824,Synthetic Data
8.4180155,41.40714,Synthetic Data
46.575996,19.417147,Synthetic Data
27.543337,46.0451,Synthetic Data
-24.92873,34.62042,Synthetic Data
-21.886154,-56.94688,Synthetic Data
-31.53791,33.352177,Synthetic Data
-16.475842,30.440546,Synthetic Data
27.0525,-14.437943,Synthetic Data
23.813555,7.104865,Synthetic Data
5.032326,42.239925,Synthetic Data
-52.14995,4.9362435,Synthetic Data
-28.657671,18.581434,Synthetic Data
-51.960567,25.521147,Synthetic Data
12.240581,42.917496,Synthetic Data
-40.13074,24.382906,Synthetic Data
-18.776817,-56.286324,Synthetic Data
-42.041573,-23.49225,Synthetic Data
-21.25543,31.760784,Synthetic Data
-36.95477,-10.450998,Synthetic Data
-3.338247,-28.08073,Synthetic Data
-17.883596,-25.170431,Synthetic Data
-36.575424,-15.314509,Synthetic Data
1.3710141,-47.48397,Synthetic Data
-28.818422,-25.037098,Synthetic Data
-12.923667,-40.493145,Synthetic Data
47.687923,16.979559,Synthetic Data
34.643867,19.610348,Synthetic Data
35.597534,-27.35827,Synthetic Data
-26.787922,41.839985,Synthetic Data
34.07383,30.220371,Synthetic Data
-20.334095,-31.234241,Synthetic Data
39.356056,-35.233734,Synthetic Data
-14.577634,-6.039621,Synthetic Data
8.414317,-33.566742,Synthetic Data
-36.17573,35.634514,Synthetic Data
-24.622892,-8.179305,Synthetic Data
7.1680937,-21.024376,Synthetic Data
-15.594608,-60.000107,Synthetic Data
-4.69256,-44.7543,Synthetic Data
-30.457293,29.737032,Synthetic Data
-31.702513,33.39929,Synthetic Data
-32.000477,-37.43046,Synthetic Data
-44.04126,38.12294,Synthetic Data
13.189104,-12.538449,Synthetic Data
-28.579367,7.682734,Synthetic Data
-26.599756,-16.215137,Synthetic Data
46.89127,-6.1578755,Synthetic Data
16.34122,-32.262516,Synthetic Data
-6.486185,57.243073,Synthetic Data
37.447212,-24.141897,Synthetic Data
39.58864,38.03316,Synthetic Data
-11.558926,-0.5574914,Synthetic Data
3.0347984,42.685757,Synthetic Data
5.7264404,38.55181,Synthetic Data
-12.949084,42.552013,Synthetic Data
34.49967,0.011208358,Synthetic Data
-36.474525,33.381485,Synthetic Data
34.410732,28.365702,Synthetic Data
8.556017,39.716022,Synthetic Data
21.173193,-17.244514,Synthetic Data
43.362484,33.770725,Synthetic Data
-13.487442,38.86414,Synthetic Data
13.677641,38.733437,Synthetic Data
54.752197,6.219246,Synthetic Data
14.7093315,-47.19961,Synthetic Data
-26.57549,15.243839,Synthetic Data
-10.877931,-44.8939,Synthetic Data
14.771129,42.666565,Synthetic Data
-29.093721,-31.23291,Synthetic Data
56.284935,23.895464,Synthetic Data
38.988163,-40.574146,Synthetic Data
-5.9091654,13.058854,Synthetic Data
-39.082153,-9.77073,Synthetic Data
-10.629515,-26.748138,Synthetic Data
-21.323164,34.310783,Synthetic Data
-42.19608,15.146599,Synthetic Data
-15.594799,-59.999546,Synthetic Data
-4.54285,-48.17412,Synthetic Data
-31.931011,-7.767433,Synthetic Data
27.103043,-15.0271845,Synthetic Data
30.141567,-0.58051556,Synthetic Data
-12.297423,-34.498962,Synthetic Data
19.357897,-38.785534,Synthetic Data
18.783575,35.869576,Synthetic Data
65.67161,24.297615,Synthetic Data
-4.5429077,-48.17411,Synthetic Data
3.764448,-1.1400088,Synthetic Data
22.116095,-40.13816,Synthetic Data
-19.866817,-2.3268454,Synthetic Data
59.50829,5.5615335,Synthetic Data
54.121086,31.775375,Synthetic Data
-30.70655,22.66029,Synthetic Data
28.310314,11.261212,Synthetic Data
14.27903,-52.00295,Synthetic Data
-13.371484,54.000988,Synthetic Data
-22.292974,13.67998,Synthetic Data
-34.461224,-30.79863,Synthetic Data
9.333454,47.91097,Synthetic Data
-55.776882,29.139023,Synthetic Data
41.197357,45.053707,Synthetic Data
8.266971,-4.5331798,Synthetic Data
-39.713886,-8.004175,Synthetic Data
-61.238148,20.805355,Synthetic Data
30.320345,-26.919964,Synthetic Data
-37.70083,-44.762524,Synthetic Data
11.254153,-2.1157405,Synthetic Data
-19.39039,-26.592907,Synthetic Data
-33.313335,-30.799543,Synthetic Data
3.9776714,42.076485,Synthetic Data
-1.7869939,3.7065115,Synthetic Data
-55.863064,29.884478,Synthetic Data
39.267307,-31.041021,Synthetic Data
-9.522802,-20.882725,Synthetic Data
-14.73188,28.349854,Synthetic Data
29.379827,25.885954,Synthetic Data
27.324324,-14.956418,Synthetic Data
-14.53187,25.229206,Synthetic Data
49.7348,-13.054964,Synthetic Data
-1.5459747,3.8964498,Synthetic Data
-31.574389,0.8749259,Synthetic Data
-55.146492,21.090923,Synthetic Data
16.815737,-52.708813,Synthetic Data
19.21032,52.421516,Synthetic Data
10.663069,40.77796,Synthetic Data
-1.1356395,-51.071754,Synthetic Data
39.047592,-4.444113,Synthetic Data
-40.793484,-22.678726,Synthetic Data
-29.484182,13.343452,Synthetic Data
-82.30426,-0.26692483,Synthetic Data
-3.3841171,29.67857,Synthetic Data
-6.7237725,19.964209,Synthetic Data
49.545357,5.2683086,Synthetic Data
60.41285,-1.7356814,Synthetic Data
27.050756,-14.438243,Synthetic Data
14.646863,-7.1384435,Synthetic Data
-6.789322,-8.439916,Synthetic Data
-36.474464,33.3814,Synthetic Data
22.013014,-18.12948,Synthetic Data
51.43799,2.6617203,Synthetic Data
12.196216,53.61766,Synthetic Data
-14.532374,-2.3012285,Synthetic Data
-24.779993,39.633804,Synthetic Data
-3.6563923,54.280838,Synthetic Data
-42.66136,-28.511858,Synthetic Data
56.62354,11.513795,Synthetic Data
64.23684,15.183356,Synthetic Data
55.36343,6.9256277,Synthetic Data
35.59931,-27.35305,Synthetic Data
-38.54636,-34.905193,Synthetic Data
-31.810709,-28.259453,Synthetic Data
-44.699093,-20.907675,Synthetic Data
14.83482,-61.361317,Synthetic Data
-19.393528,-14.223028,Synthetic Data
44.251526,40.952114,Synthetic Data
-38.1346,39.701836,Synthetic Data
-21.06109,-22.201654,Synthetic Data
40.144268,25.126358,Synthetic Data
-18.807322,6.274774,Synthetic Data
-53.556763,27.78209,Synthetic Data
-37.76447,-24.866755,Synthetic Data
-27.66609,30.880497,Synthetic Data
-37.688637,-44.59544,Synthetic Data
0.51779544,-16.980967,Synthetic Data
50.176567,37.43634,Synthetic Data
43.041862,27.80613,Synthetic Data
44.261158,-31.482365,Synthetic Data
-18.094458,46.635216,Synthetic Data
-57.48886,21.805807,Synthetic Data
-15.526635,-35.060696,Synthetic Data
-9.143445,-13.211624,Synthetic Data
53.115814,3.932455,Synthetic Data
-12.1022215,48.05154,Synthetic Data
-38.246452,47.412903,Synthetic Data
-0.59037125,-4.172688,Synthetic Data
21.600197,-29.295803,Synthetic Data
-6.789589,-8.443032,Synthetic Data
-31.108711,3.6712737,Synthetic Data
-2.4189162,39.23521,Synthetic Data
0.7063966,-43.112324,Synthetic Data
-6.7775126,-61.691933,Synthetic Data
-6.785429,-19.89998,Synthetic Data
-3.4071953,-14.612674,Synthetic Data
25.278688,47.712418,Synthetic Data
-34.484753,-9.193189,Synthetic Data
27.890656,-51.29368,Synthetic Data
61.176476,4.9720354,Synthetic Data
0.6391343,-56.762985,Synthetic Data
-17.79108,-40.098255,Synthetic Data
48.040974,9.886607,Synthetic Data
-45.253746,6.424571,Synthetic Data
39.54926,-36.16864,Synthetic Data
-22.90854,-53.30104,Synthetic Data
-0.0037615555,-11.950227,Synthetic Data
31.478844,7.2638206,Synthetic Data
-34.558136,9.961538,Synthetic Data
-5.2359605,48.73746,Synthetic Data
47.724434,16.338696,Synthetic Data
-15.776054,-48.462173,Synthetic Data
-25.521664,5.334253,Synthetic Data
51.41506,7.3428097,Synthetic Data
25.667892,49.4152,Synthetic Data
-4.2353525,-23.231218,Synthetic Data
58.455555,2.7725384,Synthetic Data
32.373634,25.18038,Synthetic Data
10.795064,-17.238688,Synthetic Data
-9.758055,19.415731,Synthetic Data
-22.428068,-29.67431,Synthetic Data
12.785235,49.31401,Synthetic Data
-36.108555,-18.607498,Synthetic Data
-27.43693,5.600843,Synthetic Data
-24.830322,-47.20763,Synthetic Data
8.371539,46.40082,Synthetic Data
10.990157,-2.3589563,Synthetic Data
16.201538,-40.779427,Synthetic Data
39.60231,39.30261,Synthetic Data
-9.312047,-3.4188802,Synthetic Data
21.635193,-14.117285,Synthetic Data
46.71679,5.857242,Synthetic Data
-8.625553,-25.474522,Synthetic Data
36.233017,40.399147,Synthetic Data
-6.4841704,26.260384,Synthetic Data
15.12768,-4.844508,Synthetic Data
-54.128376,-0.30243304,Synthetic Data
14.278926,-52.007374,Synthetic Data
-17.791271,-40.096737,Synthetic Data
39.21433,33.481655,Synthetic Data
-27.677607,25.648403,Synthetic Data
0.5359088,-16.647081,Synthetic Data
-4.1769114,-9.404104,Synthetic Data
-35.39601,9.932276,Synthetic Data
26.106222,-36.237434,Synthetic Data
45.344017,41.28796,Synthetic Data
64.256516,15.758162,Synthetic Data
-3.3585308,41.43502,Synthetic Data
11.568332,-14.800694,Synthetic Data
-47.233883,23.966871,Synthetic Data
-23.134066,31.159054,Synthetic Data
-44.091164,-3.5166187,Synthetic Data
30.694616,33.84971,Synthetic Data
20.968351,18.958637,Synthetic Data
14.0744295,-0.039616406,Synthetic Data
35.599407,-27.354496,Synthetic Data
39.331093,-18.651833,Synthetic Data
61.990475,-1.4512526,Synthetic Data
-2.3304052,53.679558,Synthetic Data
13.732302,-37.05953,Synthetic Data
-18.090172,20.10558,Synthetic Data
14.833771,28.430191,Synthetic Data
1.484147,7.6589775,Synthetic Data
43.431267,-31.869526,Synthetic Data
28.264381,-50.13484,Synthetic Data
-0.2789163,48.241295,Synthetic Data
15.549034,-40.444435,Synthetic Data
-29.509277,-17.947697,Synthetic Data
-18.776573,44.050846,Synthetic Data
37.405296,-19.768642,Synthetic Data
15.99353,-52.358665,Synthetic Data
56.277966,23.894958,Synthetic Data
-0.43190515,2.7642117,Synthetic Data
-2.8356574,45.550953,Synthetic Data
7.7427225,-28.844938,Synthetic Data
30.506006,15.27968,Synthetic Data
-26.075207,5.9532385,Synthetic Data
36.00016,-38.897945,Synthetic Data
-25.630566,14.410182,Synthetic Data
-34.57789,-39.22774,Synthetic Data
-26.927744,42.369232,Synthetic Data
-34.83173,-31.729528,Synthetic Data
37.348946,-23.40489,Synthetic Data
-34.62595,-10.380975,Synthetic Data
33.90243,-30.273888,Synthetic Data
-18.522871,-53.039978,Synthetic Data
-31.574034,0.8732341,Synthetic Data
-14.7574215,24.428978,Synthetic Data
-62.785767,15.642736,Synthetic Data
-4.678129,20.36741,Synthetic Data
-9.452259,18.30351,Synthetic Data
-52.732132,32.44224,Synthetic Data
-12.923896,-40.493008,Synthetic Data
-57.31496,21.728802,Synthetic Data
46.214684,-2.3453908,Synthetic Data
28.645084,23.010275,Synthetic Data
-4.676862,37.34835,Synthetic Data
-34.384106,-50.754448,Synthetic Data
-17.712395,0.50799793,Synthetic Data
54.141403,-3.039372,Synthetic Data
38.299114,-28.480766,Synthetic Data
-48.98152,22.865593,Synthetic Data
6.096821,-42.401077,Synthetic Data
-16.414661,-9.270629,Synthetic Data
48.767498,36.493813,Synthetic Data
66.95159,18.322517,Synthetic Data
8.661589,-17.89333,Synthetic Data
33.462513,-17.106945,Synthetic Data
53.968594,31.44284,Synthetic Data
61.98665,-3.248593,Synthetic Data
20.08625,-42.220924,Synthetic Data
-17.656326,-24.33103,Synthetic Data
62.924664,-1.8544941,Synthetic Data
0.035179447,30.564354,Synthetic Data
-40.344685,30.83834,Synthetic Data
-44.302933,22.317093,Synthetic Data
-31.617826,-43.283104,Synthetic Data
-51.15858,26.298515,Synthetic Data
2.2404475,-30.666992,Synthetic Data
49.729076,-13.062763,Synthetic Data
-47.233753,23.966942,Synthetic Data
36.151623,-29.166056,Synthetic Data
37.349464,-23.405315,Synthetic Data
10.374509,21.946068,Synthetic Data
58.581253,10.040835,Synthetic Data
-31.433315,-30.143482,Synthetic Data
68.205124,15.86255,Synthetic Data
40.58,-2.806229,Synthetic Data
-10.452682,-10.572169,Synthetic Data
2.3938673,34.67357,Synthetic Data
-64.51628,-1.8202577,Synthetic Data
-45.748318,-6.445383,Synthetic Data
6.2361016,-24.466635,Synthetic Data
-23.303875,-41.994328,Synthetic Data
-43.081432,-1.3871168,Synthetic Data
-29.063786,-31.181765,Synthetic Data
-50.690353,6.7188873,Synthetic Data
6.44118,54.61413,Synthetic Data
59.785244,20.821463,Synthetic Data
-5.622666,18.23845,Synthetic Data
7.0993347,-9.333025,Synthetic Data
62.992817,16.872995,Synthetic Data
-12.5979395,15.403214,Synthetic Data
-8.45985,44.454533,Synthetic Data
7.0848336,-9.328777,Synthetic Data
-61.160446,22.733753,Synthetic Data
